kidx,coarse_rank,best_omega,best_selectivity,target_idx,target_amp,second_amp,target_dominance_coarse,coarse_target_share,stage_status,broad_label,final_avg_selectivity,final_min_selectivity,fro_norm,asymmetry_norm,asymmetry_ratio,positive_ratio,negative_ratio,mean_abs_weight,std_abs_weight,max_abs_weight,drive_out_strength,drive_in_strength,target_in_strength,target_out_strength,target_sink_bias,target_direct_from_drive,target_path_2hop,target_path_advantage_2hop,target_path_3hop,target_path_advantage_3hop,K
307,1416,1.3,1.2103845590078104,1,0.28067022059844915,0.2318851628670088,1.2103845590078104,0.3637149707773398,coarse_only,low,nan,nan,2.943602928028863,3.7900552824899822,1.2875565676334766,0.5,0.5,0.6023838366113246,0.2652802730781652,0.9624589551479881,2.5408340895333676,2.9609726443179953,2.098162166638004,1.798178605373879,0.29998356126412506,0.7432857828674673,0.8831662179307587,0.6499572424326142,0.9691768375433997,0.7111499012727321,"[[0.0, 0.3352690480264706, -0.9619882878905195, 0.88200103413633, 0.7817142742646752], [-0.7432857828674673, 0.0, -0.5946606139328641, 0.033647734443996935, -0.7265680353936761], [0.4259705341852684, 0.5421422090120764, 0.0, -0.690440111176535, -0.21286275937635302], [0.5291896463178951, -0.2546827947344641, -0.767832389578033, 0.0, 0.23707263651481392], [0.8423881261627366, -0.6660845536008679, 0.9624589551479881, -0.8574172054634579, 0.0]]"
308,844,1.4,1.8326752087351936,4,0.22915795644330553,0.12504013550749365,1.8326752087351936,0.4899771913354362,coarse_only,low,nan,nan,2.8942786144302173,3.413726200592035,1.179473939920915,0.35,0.65,0.5868251610372653,0.27290779628107437,0.9888038094613605,3.2627584059858203,2.1718720808763674,2.6665026944595622,2.4348762719409605,0.23162642251860177,0.542473787440445,1.9367806799067275,1.5043918900420443,1.7117021582084004,1.0131713734370642,"[[0.0, -0.2934569255439916, 0.43635555602264486, -0.49542619259775056, 0.9466334067119802], [-0.8146286805232934, 0.0, -0.750727422721772, -0.11881295342185161, 0.8878381409736427], [0.9168521285607214, -0.5103355170387638, 0.0, -0.3446196768558816, -0.5495707799269731], [-0.9888038094613605, -0.5633754804859448, -0.401729911110809, 0.0, 0.050833944328364966], [0.542473787440445, -0.7698048934183046, 0.40841753554190974, -0.9458064780589026, 0.0]]"
309,1026,1.3,1.651397227365073,2,0.30526279573683646,0.18485122215098698,1.651397227365073,0.45395195250947284,coarse_only,low,nan,nan,2.4503632531631094,3.5751067111796457,1.4590109064699592,0.4,0.6,0.46048094042286003,0.29693653720935603,0.9667311613437264,1.8193402693349057,1.7911729470991957,2.0274337453277917,2.174207291481183,-0.14677354615339144,0.5992170595691397,0.5663147598904453,0.6845830244443001,0.4311647777840411,0.5963769117810052,"[[0.0, 0.8688253214118578, 0.7426160432795348, -0.05644950285509798, 0.1232820795527052], [-0.7115863810494709, 0.0, -0.45936116887410616, -0.08138955129603698, 0.36041757510987393], [-0.5992170595691397, -0.6402541585347463, 0.0, 0.0929112466221198, 0.6950512806017861], [0.40312973738231483, -0.18674591967015797, -0.46598482960670795, 0.0, -0.9554607031233842], [-0.10540709133398019, 0.18855274751961826, -0.5062452497208341, -0.9667311613437264, 0.0]]"
310,321,1.4,2.745852119970343,3,0.20255125092872198,0.0737662634680282,2.745852119970343,0.5872661796409749,coarse_only,medium,nan,nan,2.3311551387244522,3.1020221323736124,1.3306802626914087,0.6,0.4,0.44432344227149745,0.27256355715333314,0.9461136848715239,1.6669544573200945,2.121931545402557,2.563796154556694,0.5658652339107579,1.9979309206459361,0.6886550946338501,0.5305323913392027,0.8051657064426108,0.5224760413542235,2.106334952318743,"[[0.0, 0.46071066244550307, 0.7429706081046186, 0.18522473591637567, -0.7330255389360596], [0.36004231465372416, 0.0, 0.22740756762703218, 0.022292462256064294, -0.4318879081905549], [-0.11859363342402474, -0.10433085081878435, 0.0, -0.026843713609700393, 0.3733551739512264], [0.6886550946338501, 0.5772464712548506, -0.8549909291156979, 0.0, -0.44290365955229527], [-0.4996634146084955, 0.9461136848715239, 0.7587060993309507, 0.3315043221286176, 0.0]]"
311,1045,1.5,1.6339793434801386,1,0.5256124000389134,0.32167628197661385,1.6339793434801386,0.4473873414036438,coarse_only,low,nan,nan,2.644233175001175,3.369156751849745,1.2741526669057743,0.5,0.5,0.5263776797656985,0.2693046461413529,0.9777404033599935,2.4611740918471283,2.5636108087054947,2.0444739761451185,2.201482569426366,-0.1570085932812475,0.7160090251179798,0.7418806469955159,0.6927453327518381,0.6910986777992696,0.8372444257480436,"[[0.0, 0.9777404033599935, -0.9620878443469154, -0.20522024152455565, -0.41856231947403044], [0.7160090251179798, 0.0, -0.32848428897453563, 0.3495105365252835, 0.6504701255273198], [-0.37558489759858293, -0.48245459417926817, 0.0, 0.34424139003497656, -0.8909983963666641], [-0.9049855380217586, -0.6752430338369033, 0.6743326933187892, 0.0, 0.09475302328862822], [0.46459463110880694, -0.06604453805020105, 0.6044141205556393, 0.34182195410313954, 0.0]]"
312,602,1.4,2.1309871279022836,2,0.6284573986234889,0.2949137469638324,2.1309871279022836,0.4920074854874521,coarse_only,low,nan,nan,2.352350338612754,3.609923263486618,1.5346027350730225,0.45,0.55,0.4730529625963159,0.2299967398843417,0.9578301415839872,2.074259966752865,1.214627566230797,1.7933819595293221,1.741853604891296,0.051528354638026075,0.16631774820431455,1.029636162144125,1.3332127056213419,1.0804934645886763,1.0580443096444914,"[[0.0, -0.3704948405593764, -0.29491465223888746, -0.04850441888375223, -0.5007136545487809], [-0.7962150622107214, 0.0, -0.5398232013245747, 0.7018904458282851, -0.484411030465165], [-0.16631774820431455, -0.3929239050296274, 0.0, 0.5787950989048367, -0.6553452073905435], [0.15389701475384188, 0.3868919700179032, -0.5635936201401026, 0.0, 0.3868244901210258], [0.9578301415839872, 0.8272036178976034, 0.34352213118773123, 0.31094700063525793, 0.0]]"
313,1468,1.4,1.1268725291601096,1,0.1128555718266366,0.10014936818951849,1.1268725291601096,0.39982334733386427,coarse_only,low,nan,nan,2.790431771671905,3.601156097446711,1.2905372329844729,0.75,0.25,0.5239838486524877,0.33877189961554827,0.99361465771279,2.3834853693750446,2.4491170459103975,2.7769600178127147,1.8735960437112054,0.9033639741015094,0.8488279177001814,0.6664337037527748,0.6538093937870935,0.9843137484025959,1.1475563273071208,"[[0.0, 0.9496466235975183, 0.38136408455985693, 0.883628690338204, 0.23447764741481847], [0.8488279177001814, 0.0, 0.9723659172769663, 0.6727167701595411, 0.2830494126760257], [-0.06579726892976057, 0.4996736455033768, 0.0, -0.8765068136381715, 0.17704132494715807], [0.47911293153228995, -0.05064592623578679, 0.99361465771279, 0.0, 0.5292924398117711], [-0.9897472512128127, 0.3736298483745235, -0.1747277447706086, 0.04381005665759474, 0.0]]"
314,576,1.5,2.18654227552747,4,0.5453886078707684,0.24942971099747668,2.18654227552747,0.44163885371008843,coarse_only,low,nan,nan,2.472551889863477,3.8781049517476722,1.5684625134238275,0.55,0.45,0.48676346789279606,0.262177361204875,0.9899687128190828,2.7946073193162992,2.190417479001247,2.312109453220579,1.1974433640963407,1.1146660891242381,0.49885912530776766,1.449748995353231,1.187044279210963,0.8965224572556612,1.2311722037337907,"[[0.0, -0.5611285788099849, -0.3761975355805425, 0.7797635698312437, -0.47332779477947606], [0.9899687128190828, 0.0, -0.3755026952630287, -0.27241127840733004, 0.5913180456889047], [-0.8240672641158557, 0.1485321014124279, 0.0, -0.09170834921827109, 0.06226097620259852], [0.48171221707359324, 0.5693758371047697, 0.755348400902871, 0.0, 0.07053654742536142], [0.49885912530776766, -0.5747969092137242, 0.8299567930936593, -0.4084966256054279, 0.0]]"
315,46,1.5,6.356994629318049,1,0.3102897071343836,0.04881075495911079,6.356994629318049,0.7072289444263895,robust_failed,unstable_peak,nan,nan,2.54829912690564,3.664958702964545,1.4381979981343123,0.45,0.55,0.4881528098112923,0.293935802995727,0.9948775738430091,2.460269554813424,2.285558335337738,1.8595917614316684,1.7074081068354119,0.1521836545962565,0.8376135306180132,0.4036395371322283,0.27881679776211454,0.4623050397411275,0.6768654040922926,"[[0.0, -0.4953246057843441, -0.4987691912813317, 0.71944747239518, 0.5720170658768824], [-0.8376135306180132, 0.0, -0.20242162875299474, -0.15137795012536226, 0.6681786519352981], [0.7474391234358195, 0.9948775738430091, 0.0, -0.9196577388949623, 0.09807785579912975], [-0.6433032218484935, 0.017633643193466053, -0.34154946588706614, 0.0, -0.8586668951115455], [-0.23191367891109782, 0.1995722840145926, 0.3765652822324801, -0.18864933628477476, 0.0]]"
316,624,1.5,2.1024167112008745,1,0.2606373194145761,0.12397034233218249,2.1024167112008745,0.47587871310074176,coarse_only,low,nan,nan,2.3634415010042025,3.424018899239029,1.448742817532293,0.55,0.45,0.4382245176867854,0.2953845942692919,0.9622396634588879,1.1369443806151012,2.4813647794684326,1.8287312166583374,1.4191950764251982,0.4095361402331392,0.3160929336585898,0.38493192941721843,0.632538946108259,0.4503812218203642,1.109572555792405,"[[0.0, 0.9340001289130424, -0.5992412829666909, -0.9280619445814904, -0.020061423007208923], [-0.3160929336585898, 0.0, -0.32896529228700655, -0.6908617632323506, 0.4928112274803904], [0.1991134811606572, 0.07988412015610757, 0.0, -0.734854445355902, 0.9622396634588879], [0.06579661470961007, 0.3055722088248325, -0.50235361744012, 0.0, 0.43600032987461423], [0.5559413510862441, -0.09973861853121568, 0.08071218724019902, 0.4321877197705477, 0.0]]"
317,672,1.5,2.0396739123380243,2,0.3455209010909357,0.1694000688045446,2.0396739123380243,0.5259953234276041,coarse_only,low,nan,nan,2.7809182258542675,4.157983857307828,1.4951837916877422,0.5,0.5,0.5284542368221518,0.3277368281550603,0.9939362591530116,1.0850675206016143,2.2577749702286942,2.060857071667809,1.9642683522405475,0.09658871942726144,0.2961447320584514,0.5436406655385928,0.6172395235727663,0.4435473508394175,0.4508793932857356,"[[0.0, 0.9939362591530116, -0.15139852268593024, -0.3057593038423332, 0.8066808845474194], [-0.4396487422910982, 0.0, -0.016789005893587117, 0.17726501666574035, -0.3586776165846044], [0.2961447320584514, 0.5605972358167228, 0.0, 0.9318778499273743, -0.2722372538652602], [-0.3063628737956039, -0.48396370960880564, 0.9260782759553325, 0.0, -0.9142758397436979], [0.04291117245646081, -0.7342280412960827, 0.8700025477056976, 0.9802498525498218, 0.0]]"
318,651,1.5,2.069399182062588,3,1.1546941109297864,0.557985197315495,2.069399182062588,0.4654531450326031,coarse_only,low,nan,nan,2.8252323838465196,3.629002379121565,1.2844969496560272,0.4,0.6,0.5602855995595419,0.29185090039771866,0.9865298497492909,3.3052292630341826,2.4810958134420518,1.7694053428872805,2.500758405595465,-0.7313530627081846,0.7454948451354431,0.8770076701731553,0.47916773317757255,0.9660752889060729,0.6853697672950427,"[[0.0, -0.4330015961464553, -0.0837386851898465, 0.9865298497492909, -0.9778256823564591], [-0.9689658757105697, 0.0, -0.32333362203840244, -0.09407677557137761, 0.6987831858665177], [-0.7532948085621856, 0.7326008990095119, 0.0, 0.7746558100541199, 0.6482658458736144], [-0.7454948451354431, -0.42586878718607113, 0.4334680720182884, 0.0, 0.16457363854747786], [-0.8374737336259841, 0.30418786248955687, -0.1740764458389894, -0.6454959702206768, 0.0]]"
319,205,1.3,3.311484301309026,3,0.36738447881606845,0.11094253977514865,3.311484301309026,0.5940306888847792,coarse_only,medium,nan,nan,2.2357564989116105,3.202211349108069,1.4322719628302574,0.55,0.45,0.4220846558264709,0.26790837881097485,0.9318166587445595,0.7693538438125018,2.610507506935146,1.3968579721807337,1.5716655063909575,-0.17480753421022377,0.029255294926714193,0.43179193414287914,1.7166091375149686,0.2797526248697646,1.321847346664573,"[[0.0, 0.9318166587445595, 0.6066373295061516, 0.38006138909434983, 0.691992129590085], [-0.13558357777935837, 0.0, 0.4984314469634714, -0.10455892753997453, 0.321857841957929], [0.2573308532049672, -0.030913998597109638, 0.0, 0.4425738940227706, -0.6751422060283576], [-0.029255294926714193, -0.013076490417497144, -0.44796371840189564, 0.0, 0.9065624684346267], [0.3471841179014621, 0.5256639469457773, -0.4506155307384967, -0.6444712957338625, 0.0]]"
320,833,1.3,1.8413927500379066,4,0.30379849842392986,0.16498299909991201,1.8413927500379066,0.42622508672588205,coarse_only,low,nan,nan,2.638838123293632,3.9106694081495066,1.4819663902941391,0.55,0.45,0.5324803016843167,0.2542401627705034,0.956437636065758,1.885661907574876,2.1813113603950938,2.456910240845161,2.444688461983163,0.012221778861997823,0.956437636065758,0.6331482197266756,0.5479313193520158,0.49200877776116175,0.3671982256248407,"[[0.0, 0.42971778553202067, 0.4164504247427683, -0.4400091029349442, 0.8951340471853606], [-0.02277271900225797, 0.0, 0.39912787466315125, 0.8027939646052678, 0.248815336824328], [0.36773226583303686, -0.63172730783951, 0.0, 0.43653566229328966, -0.441747053669318], [-0.5387192866738231, 0.3776687130511185, -0.8847522236868208, 0.0, -0.8589920243041564], [-0.956437636065758, 0.15479281463231676, 0.5574720801334401, -0.788207710013646, 0.0]]"
321,282,1.3,2.9057220861991526,4,0.011857687854894064,0.004080805906492888,2.9057220861991526,0.598071653673901,coarse_only,medium,nan,nan,2.3249461384094596,1.8876711906822137,0.811920396561442,0.5,0.5,0.42430770809705676,0.3003859120775735,0.9784141867914615,0.6015082421731919,1.607367006504986,1.303306693086479,1.6551308963812943,-0.35182420329481534,0.04984296380699216,0.16013097515126773,0.45939714963142825,0.23743175064377367,0.9945468420872159,"[[0.0, -0.48255137768594425, 0.9784141867914615, -0.03256579407728255, -0.11383564795029777], [-0.12070974338443041, 0.0, -0.6062265039529795, 0.8559837413082152, -0.16142240307955258], [0.11358659155852813, -0.613345694020337, 0.0, 0.19360946636985887, -0.7154455330946612], [0.3173689434232412, 0.6557339973473009, 0.5576205325537829, 0.0, 0.6644273122567828], [-0.04984296380699216, 0.32715130279826443, -0.8506240562216865, 0.0756883702595359, 0.0]]"
322,1282,1.5,1.3665167312753985,3,0.8628216473631031,0.6314021830939802,1.3665167312753985,0.41577712675976786,coarse_only,low,nan,nan,2.59197825206614,3.8788468400056537,1.496481244359291,0.4,0.6,0.5170558968905989,0.26186019638320485,0.9186007091024324,1.8965631319834524,1.8800656126463242,2.0236563904456526,2.2223566547959583,-0.19870026435030574,0.3704875143257784,0.8644771914172098,0.7616056651980058,0.7013999595605297,0.5691705876755332,"[[0.0, -0.2623762329693484, -0.8134720596309055, -0.611296925791684, 0.19292039425438623], [0.19102352121473132, 0.0, -0.8286627796692927, 0.8179150772908412, 0.5230572843146424], [0.43760945637301707, -0.6321697246894917, 0.0, 0.6682046257704213, -0.20786557461443667], [-0.3704875143257784, -0.2785088276705634, -0.9186007091024324, 0.0, 0.45605933934687837], [-0.8974426400699256, 0.3010450876926296, -0.8074601370775589, -0.12494002594301157, 0.0]]"
323,414,1.3,2.501868284375417,3,0.32633201268710416,0.1304353289590023,2.501868284375417,0.4944115565726435,coarse_only,low,nan,nan,2.2004720593167466,3.905521475065971,1.7748561989361828,0.45,0.55,0.40647847405724014,0.27727083207539477,0.9784669712269896,1.5718175899303415,1.3611477776440473,1.5946922755391266,0.6683263618459281,0.9263659136931985,0.19048013346694526,0.6079127055264193,0.7212128272272269,0.9208248865561306,1.371219942137453,"[[0.0, -0.35112642371537217, -0.7343334888611299, -0.22019513423738735, -0.05549273083015782], [0.2858330289778781, 0.0, -0.8539021443384354, -0.21709164345630216, 0.5967493800768844], [0.5747949613374372, -0.07875204958918802, 0.0, 0.12952141902735703, 0.9784669712269896], [0.19048013346694526, 0.6803086903631892, -0.6751279970711801, 0.0, 0.04877545463781208], [0.5207094661480809, -0.5037110121559358, -0.3326791865022585, -0.10151816512488154, 0.0]]"
324,809,1.4,1.8717852487810906,4,0.181154694551711,0.09678177273157132,1.8717852487810906,0.4512849892598367,coarse_only,low,nan,nan,2.1755705991977337,3.4214426458720113,1.5726644987444371,0.4,0.6,0.3903422838052729,0.29032442728499974,0.8919669402079529,1.756317686014983,1.410477510789362,1.033860529932738,1.5031468439484323,-0.46928631401569443,0.02999600251981338,0.4959655240254025,0.6020838271553388,0.7481304241946842,1.420285420156883,"[[0.0, 0.14508020200009986, -0.39812923852905757, 0.013101661300392475, -0.854166408959812], [-0.4608785165478335, 0.0, -0.5735126972742031, -0.7311487580347971, -0.26122282238274663], [-0.6934615606279828, 0.3195694854564364, 0.0, -0.11086600901345856, -0.032361694732355506], [-0.5719816063193532, 0.3601416269127209, 0.8919669402079529, 0.0, 0.3553959178735182], [-0.02999600251981338, 0.8287816949442102, 0.11404092339318783, -0.061041909075526535, 0.0]]"
325,698,1.3,1.9953795413534408,3,0.9460690887793101,0.4741298931709042,1.9953795413534408,0.44820284717083064,coarse_only,low,nan,nan,2.7498580324937114,3.591822652305201,1.306184759307973,0.35,0.65,0.5554141947708532,0.26382007541230473,0.9929019653856148,2.4923063344417824,2.2829814221934486,2.2684672492808757,3.036886231965533,-0.7684189826846572,0.20298108426087258,1.60169687331265,1.6755182930398826,1.0157253557561123,0.7450816923040636,"[[0.0, -0.49536600041957035, -0.350422270316209, -0.8352643845514016, 0.6019287669062678], [-0.8352403094017218, 0.0, -0.45997698889535865, -0.3511431292462488, -0.2644240107308511], [-0.6037611576527586, -0.1541312298305959, 0.0, 0.9929019653856148, 0.08990841485105339], [0.20298108426087258, -0.9734156021538882, -0.56761501300243, 0.0, 0.5244555498636849], [0.8503237831264294, -0.5152650743968192, 0.5821824076430187, -0.8575767527822677, 0.0]]"
326,1356,1.4,1.2806630336845508,4,0.32749498537974464,0.25572299407771587,1.2806630336845508,0.35778216188976425,coarse_only,low,nan,nan,2.99933298211516,4.289068075045644,1.4300073051640698,0.6,0.4,0.6127517819202918,0.2726447700464802,0.9800733385558713,2.4083106554128983,2.8268868736787653,1.7795916991323713,2.2520090370388512,-0.47241733790648,0.6597695856673389,0.6085704167279932,0.425980971905265,0.8757067833367357,0.6346440816353659,"[[0.0, 0.6055825835831432, 0.5523279092651641, -0.9210349938813147, 0.7479413869491434], [0.11006739532092524, 0.0, 0.6376061786315499, 0.28524466754515565, 0.9537684239307858], [0.9422129803310446, -0.9800733385558713, 0.0, -0.8151696617146309, -0.1070384410637617], [0.6962606940935894, 0.912664754274022, -0.7651897450382026, 0.0, -0.44326078509516065], [-0.6597695856673389, 0.3938214578024892, -0.24288367120322785, 0.4831169844593153, 0.0]]"
327,123,1.3,4.0617720614554225,1,0.46109416398717135,0.11352044304964995,4.0617720614554225,0.6108727130423817,coarse_only,medium,nan,nan,2.571819745343905,2.835525204440743,1.1025365247985033,0.5,0.5,0.5051300516715903,0.2748753736246589,0.9815640938729258,2.0737827052214772,3.0316810854095912,2.4727995276293355,1.334852065688668,1.1379474619406675,0.8559066524995376,0.657085263583531,0.6660934818697297,0.6675766597486833,0.8427709486799861,"[[0.0, -0.4554029010483578, 0.6525606094689602, 0.9815640938729258, -0.942153481019347], [0.8559066524995376, 0.0, -0.7968894249675735, -0.32669220509873576, -0.49331124506348867], [0.4655892032643536, -0.6787396023909913, 0.0, -0.739227143803159, 0.11662648979224355], [0.51044233147492, 0.12651207794940778, -0.2783978097715285, 0.0, -0.16059547272851105], [-0.24184451798266582, 0.07419748429991113, 0.6459497355837875, 0.559998551351403, 0.0]]"
328,1097,1.5,1.5634635431198918,2,0.3277049210196488,0.20960189475486593,1.5634635431198918,0.4690334569400311,coarse_only,low,nan,nan,2.6142269370470856,3.6245271897399784,1.3864623374406417,0.55,0.45,0.4845049879184426,0.32705357451231015,0.9811549190599753,2.206972987045005,2.1131911471177514,1.5957231647511374,2.209651316521226,-0.6139281517700887,0.8819522485797051,0.3325451096091946,0.24456280748989787,0.24272462065601627,0.2751918886590234,"[[0.0, 0.8117223711816774, 0.3835663348448133, 0.1089699784496927, -0.8089324626415679], [0.240258884671398, 0.0, -0.04209982038628235, 0.055139077883814114, -0.18810710881614723], [-0.8819522485797051, 0.21112279167914894, 0.0, 0.22009087868911714, 0.2825572458031662], [0.3951940820188866, 0.9811549190599753, -0.887732503623597, 0.0, 0.49463526604366614], [-0.6895677717750153, -0.9200418008556437, -0.8962526576665337, -0.19100155369900285, 0.0]]"
329,637,1.3,2.082238708547283,4,0.021334744982787486,0.010246061075096369,2.082238708547283,0.4313693500655894,coarse_only,low,nan,nan,1.6807399042645548,1.709722520279841,1.0172439625790588,0.55,0.45,0.3030947884784285,0.2222113419395551,0.9118733759227355,0.7779492173191214,2.018705964473095,1.437402006790861,1.2198072776856266,0.21759472910523447,0.4736924191435856,0.03894977759291279,0.23338477090426976,0.04912958458793468,0.8400137743982645,"[[0.0, 0.5308975340637989, 0.3198255105658381, -0.2561095439207226, 0.9118733759227355], [6.751382444480925e-05, 0.0, 0.3026932314000277, -0.12570820652226766, -0.1162555716808078], [-0.0253044455958904, 0.4008152527199651, 0.0, -0.34586164471858094, 0.14863695360464035], [0.27888483875520054, -0.5381506129535412, -0.28036815005180493, 0.0, 0.04304137647744288], [0.4736924191435856, -0.6179623756768338, -0.22681406142759286, 0.11893315054284881, 0.0]]"
330,618,1.3,2.1102206527490797,2,0.8015759672673441,0.3798541001961026,2.1102206527490797,0.4775048372261742,coarse_only,low,nan,nan,3.2084078151971753,4.4194221906732665,1.3774502635664132,0.55,0.45,0.6459024032393871,0.31225649860411175,0.9847562331184287,1.9735192953744614,1.9423716065977434,3.3580214700838287,3.2906040011157893,0.06741746896803935,0.9584651007451335,0.863693052702351,0.6274576882895271,1.2229751360267977,0.46606126085154226,"[[0.0, 0.7797493575863181, 0.9847562331184287, 0.009817003413378211, -0.16804901247961834], [-0.1575501422477137, 0.0, 0.43049495402139315, 0.9430811938735737, 0.8838706053129033], [-0.9584651007451335, 0.5813646624652009, 0.0, -0.8668295730917028, 0.9513621337817915], [-0.5169359263508571, -0.35315404329138356, -0.926177545395801, 0.0, -0.9223057754921271], [-0.34056812603075715, 0.41919650397310515, 0.9491752685801662, 0.7751449035363922, 0.0]]"
331,1215,1.5,1.4448170120229147,1,0.48141341543427174,0.3332002678725323,1.4448170120229147,0.49008787081417465,coarse_only,low,nan,nan,2.4102344647451788,3.3765494717929365,1.4009215788674403,0.45,0.55,0.458959474860037,0.28252028102151006,0.9296899387515158,1.3680381042533856,1.8760222240457058,1.6949063880853983,2.205376428816021,-0.5104700407306229,0.702366468761491,0.2713879920179122,0.28101010466007864,0.2091210471184754,0.2132153506058523,"[[0.0, 0.21060996313519476, -0.7346401438066581, -0.3638555294865462, -0.5669165876173068], [0.702366468761491, 0.0, 0.4669668664790563, 0.05154374895070046, -0.47402930389415054], [0.22508203651588277, -0.8156870106437839, 0.0, -0.759544367974865, 0.9269474254027179], [-0.10076141463803179, 0.9296899387515158, -0.40464330255491165, 0.0, -0.6523822032624811], [0.33982818433798, -0.24938951628552664, 0.006903365348891688, -0.1974021193530473, 0.0]]"
332,811,1.4,1.868292446021798,4,0.29585373953017957,0.15835515481437612,1.868292446021798,0.43892137708915197,coarse_only,low,nan,nan,2.7674534798590416,4.463344440048241,1.6127983622958553,0.5,0.5,0.5530686536870669,0.27758782838584817,0.9434009752971033,2.4729891437193925,1.5117231833024498,2.476199579336458,2.19617655246134,0.28002302687511804,0.8695548783427736,0.8134057401793089,0.47166915434421264,1.3412773921666372,0.7312461271305577,"[[0.0, 0.44353601530357545, -0.01829877144645864, 0.5151526283397649, 0.5347357682126508], [-0.5665962745646813, 0.0, -0.9077424187876699, 0.9434009752971033, 0.1605536666401961], [-0.40170739727413274, 0.7626239926068701, 0.0, -0.8943563865225028, 0.833061886001143], [-0.6351305935378049, 0.1994581982986161, -0.10099328996436108, 0.0, -0.6678252316073505], [-0.8695548783427736, -0.611929258089968, 0.7072360847024632, 0.28747935820125314, 0.0]]"
333,522,1.5,2.256253859961853,2,0.1624238543885556,0.07198828875977878,2.256253859961853,0.4330128919617636,coarse_only,low,nan,nan,2.6097099583953556,3.096185199084989,1.1864096962666182,0.65,0.35,0.4920158193015373,0.3137670105419488,0.9532564662063594,2.4713490999837404,2.2399045019194226,3.465544383836912,0.9574584703495717,2.5080859134873403,0.8096527198332117,1.4351873327691242,1.4834239740370214,1.1347408487101023,1.3918278803526385,"[[0.0, 0.9532564662063594, 0.2854933521855447, 0.7924385368332398, -0.20871614669427863], [0.9033324705239758, 0.0, -0.036126568232239586, 0.14894595278765776, -0.24729117046980886], [0.8096527198332117, -0.8239070605357037, 0.0, 0.9269164277983366, 0.9050681756696599], [0.20845109654640703, 0.5124326188357327, -0.5021372899097676, 0.0, -0.17826290750847162], [0.5499128130801461, -0.5444775532872144, 0.13370126002201976, 0.16979579907096998, 0.0]]"
334,375,1.4,2.608513289190293,4,0.15987940642774337,0.06129139042061884,2.608513289190293,0.5542011530377187,coarse_only,medium,nan,nan,2.75578159512657,4.146151134953641,1.5045282043701682,0.35,0.65,0.562489671671235,0.2516385885851042,0.9438499145594321,2.4904258985934673,2.560292513576342,1.9505764823673428,1.9946909839383806,-0.0441145015710378,0.49451068871572534,0.974200899232824,0.6939614437566956,1.0673121838391315,0.6994974361167349,"[[0.0, 0.6547486135089795, 0.801652801322531, -0.438834269294897, -0.6650568294499344], [0.3670003296965856, 0.0, -0.8940174072322482, 0.6548833131093481, -0.2252121538606402], [-0.9438499145594321, -0.7447163343641519, 0.0, -0.10885980515378924, -0.19185059377437197], [-0.6850649656217243, -0.8064072600361505, 0.20449095321913857, 0.0, -0.9125714068534341], [0.49451068871572534, -0.5438009481844026, -0.5783376799009787, 0.33392716556623614, 0.0]]"
335,901,1.3,1.7616324725741614,3,0.3147328531713299,0.17865977045125034,1.7616324725741614,0.4747850407377859,coarse_only,low,nan,nan,2.4639123576551487,3.5385111147861505,1.4361351384073733,0.4,0.6,0.4828208555334467,0.26538128564809943,0.9635172458713823,1.966433561457503,1.7479562705083533,2.0469258473495753,1.7890247495717948,0.2579010977777805,0.06528168291166492,1.2402665565729196,1.1986112679004841,0.7762884986353679,1.4045518487227224,"[[0.0, 0.515718923340422, -0.3348109334465297, -0.3994482650090454, -0.49797814871235624], [0.5918938088658507, 0.0, 0.7456699003987093, -0.26563809194782095, -0.8646530242189197], [0.9635172458713823, -0.1032882068880463, 0.0, 0.7662069141886507, 0.5605576852016558], [0.06528168291166492, 0.4338398062977049, -0.7257323058895324, 0.0, -0.8220720522506733], [-0.34574082380860505, -0.2785155377015609, -0.018122275293528167, -0.3577314784262777, 0.0]]"
336,1413,1.4,1.2128659668830657,2,0.07731727887389789,0.06374758710674523,1.2128659668830657,0.36945423633651686,coarse_only,low,nan,nan,2.9181674268273987,4.396998616505761,1.5067670813132972,0.75,0.25,0.5887946398021806,0.2812577620085221,0.9956970500067228,2.5999503731463083,2.804722717448712,2.087474994616133,2.6271494274044334,-0.5396744327883005,0.635433540821813,1.1047923643546373,0.7712167085193226,0.6247150150748857,0.41027417501533625,"[[0.0, -0.9423948367550163, 0.748803964290101, -0.20565094666475403, -0.9078729697388404], [0.9956970500067228, 0.0, 0.5110629859375817, 0.7626939340333188, -0.2751324424803778], [0.635433540821813, 0.892350003120475, 0.0, 0.45683620871281105, 0.10285524196103402], [0.32949202500186203, 0.012132662524285243, -0.5635838210786888, 0.0, 0.4901855799105783], [0.6393277573159102, 0.6414989285677335, 0.8036986560980619, 0.8591892410236477, 0.0]]"
